year,title,test,binary,budget,domgross,intgross,budget_2026$,domgross_2026$,intgross_2026$
1999,Anna and the King,men,FAIL,75000000,39251128,39251128,145789666,76298785,76298785
1999,Anywhere But Here,dubious,FAIL,23000000,18653615,18653615,44708832,36260057,36260057
1999,Austin Powers: The Spy Who Shagged Me,notalk,FAIL,35000000,206040085,310332636,68035178,400513537,603243886
1999,Being John Malkovich,ok,PASS,13000000,22858926,32382381,25270208,44434603,62946887
1999,Black and White,ok,PASS,10000000,5241315,5241315,19438622,10188394,10188394
1999,Blue Streak,notalk,FAIL,36000000,68208190,117448157,69979040,132587324,228303035
1999,Boys Don&#39;t Cry,ok,PASS,2000000,11540607,20741000,3887724,22433350,40317646
1999,But I&#39;m a Cheerleader,ok,PASS,1200000,2205627,2629191,2332634,4287436,5110785
1999,Carrie 2: The Rage,ok,PASS,21000000,17760244,17760244,40821107,34523468,34523468
1999,Cruel Intentions,ok,PASS,11000000,38230075,75803716,21382484,74313998,147351979
1999,Dick,ok,PASS,13000000,6276869,6276869,25270208,12201369,12201369
1999,Dogma,dubious,FAIL,10000000,30651422,43948865,19438622,59582142,85430538
1999,Drop Dead Gorgeous,ok,PASS,10000000,10571408,10571408,19438622,20549361,20549361
1999,Election,ok,PASS,8500000,14943582,17202854,16522829,29048264,33439978
1999,Eyes Wide Shut,ok,PASS,65000000,55691208,86257553,126351044,108256036,167672798
1999,Fight Club,notalk,FAIL,65000000,37030102,100853753,126351044,71981417,196045800
1999,Flawless,notalk,FAIL,27000000,4485485,4485485,52484280,8719164,8719164
1999,For Love of the Game,men,FAIL,50000000,35188640,46112640,97193110,68401868,89636619
1999,Galaxy Quest,notalk,FAIL,45000000,71423726,90523726,87473799,138837883,175965650
1999,"Girl, Interrupted",ok,PASS,24000000,28871190,28871190,46652694,56121616,56121616
1999,Go!,ok,PASS,6500000,16875273,28383441,12635104,32803206,55173498
1999,Jawbreaker,ok,PASS,3000000,3076820,3076820,5831587,5980914,5980914
1999,Magnolia,notalk,FAIL,37000000,22450975,48446802,71922902,43641602,94173908
1999,Muppets From Space,ok,PASS,24000000,16304786,16304786,46652694,31694257,31694257
1999,Mystery Men,nowomen,FAIL,68000000,29762011,33462011,132182631,57853248,65045539
1999,Notting Hill,ok,PASS,42000000,116089678,363728226,81642213,225662340,707037557
1999,Office Space,notalk,FAIL,10000000,10827813,12827813,19438622,21047776,24935501
1999,Payback,notalk,FAIL,50000000,81526121,161626121,97193110,158475547,314178910
1999,Pocket Monsters: Mewtwo Strikes Back!,notalk,FAIL,30000000,85744662,163644662,58315867,166675809,318102676
1999,Ravenous,notalk,FAIL,12000000,2062406,2062406,23326346,4009032,4009032
1999,Sleepy Hollow,ok,PASS,70000000,101068340,207068340,136070355,196462928,402512323
1999,South Park: Bigger Longer &amp; Uncut,dubious,FAIL,21000000,52037603,52037603,40821107,101153931,101153931
1999,Star Wars: Episode I - The Phantom Menace,ok,PASS,115000000,474544677,1007044677,223544155,922449468,1957556100
1999,Stuart Little,notalk,FAIL,105000000,140015224,298800000,204105533,272170304,580826031
1999,Tarzan,men,FAIL,145000000,171091819,448191819,281860022,332578923,871223144
1999,The 13th Warrior,dubious,FAIL,125000000,32698899,61698899,242982777,63562155,119934158
1999,The Blair Witch Project,ok,PASS,600000,140539099,248300000,1166317,273188644,482660990
1999,The Boondock Saints,nowomen,FAIL,7000000,30471,411874,13607035,59232,800626
1999,The Green Mile,notalk,FAIL,60000000,136801374,290701374,116631734,265923023,565083418
1999,The Haunting,ok,PASS,80000000,91188905,180188905,155508977,177258667,350262405
1999,The Iron Giant,nowomen,FAIL,50000000,23159305,31333917,97193110,45018499,60908817
1999,The Matrix,ok,PASS,65000000,171479930,460279930,126351044,333333358,894720766
1999,The Mummy,notalk,FAIL,80000000,155385488,416385488,155508977,302047980,809396019
1999,The Sixth Sense,dubious,FAIL,40000000,293506292,672806292,77754489,570535792,1307842732
1999,The Talented Mr. Ripley,dubious,FAIL,40000000,81292135,128792135,77754489,158020710,250354165
1999,Three to Tango,notalk,FAIL,20000000,10570375,10570375,38877245,20547353,20547353
1999,Topsy-Turvy,ok,PASS,20000000,6201757,6201757,38877245,12055362,12055362
1999,Toy Story 2,notalk,FAIL,90000000,245852179,511358276,174947600,477902762,994010033
1999,Virus,dubious,FAIL,75000000,14010690,30626690,145789666,27234851,59534066
1999,Wild Wild West,men,FAIL,175000000,113805681,221229335,340175888,221222563,430039345
1999,Wing Commander,men,FAIL,30000000,11578022,11578022,58315867,22506079,22506079
1998,54,notalk,FAIL,13000000,16757163,16757163,25824421,33288002,33288002
1998,A Bug&#39;s Life,ok,PASS,45000000,162798565,363095319,89392226,323398359,721286642
1998,American History X,men,FAIL,10000000,6719864,6719864,19864939,13348969,13348969
1998,Armageddon,notalk,FAIL,140000000,201578182,554600000,278109148,400433831,1101709526
1998,Beloved,ok,PASS,53000000,22852487,22852487,105284178,45396327,45396327
1998,Blade,notalk,FAIL,45000000,70141876,131237688,89392226,139336409,260702869
1998,Bride of Chucky,notalk,FAIL,25000000,32404188,50692188,49662348,64370722,100699723
1998,Buffalo &#39;66,notalk,FAIL,1500000,2380606,2380606,2979740,4729059,4729059
1998,Dark City,notalk,FAIL,27000000,14435076,27257061,53635335,28675191,54145986
1998,Deep Impact,ok,PASS,80000000,140464664,349464664,158919513,279032200,694209428
1998,Disturbing Behavior,notalk,FAIL,15000000,17507368,17507368,29797409,34778280,34778280
1998,Elizabeth,ok,PASS,25000000,30082699,82150642,49662348,59759098,163191750
1998,Enemy of the State,notalk,FAIL,85000000,111549836,250649836,168851983,221593070,497914374
1998,Ever After,ok,PASS,26000000,65705772,65705772,51648842,130524116,130524116
1998,Fear and Loathing in Las Vegas,notalk,FAIL,18500000,10680275,13711903,36750138,21216301,27238612
1998,Festen (The Celebration),dubious,FAIL,1300000,1647780,1647780,2582442,3273305,3273305
1998,Get Real,men,FAIL,2000000,1152411,1152411,3972988,2289258,2289258
1998,Godzilla,dubious,FAIL,125000000,136314294,376000000,248311739,270787515,746921713
1998,Halloween H20: 20 Years Later,ok,PASS,17000000,55041738,55041738,33770396,109340077,109340077
1998,Happiness,ok,PASS,3000000,2746453,5746453,5959482,5455813,11415294
1998,Hope Floats,ok,PASS,30000000,60110313,81529000,59594817,119408771,161956862
1998,Little Voice,ok,PASS,6000000,4595000,21787233,11918964,9127940,43280206
1998,"Lock, Stock and Two Smoking Barrels",notalk,FAIL,1350000,3897569,28356188,2681767,7742497,56329396
1998,Lost in Space,ok,PASS,80000000,69117629,136047317,158919513,137301749,270257168
1998,Mercury Rising,notalk,FAIL,60000000,32983332,32983332,119189635,65521189,65521189
1998,Mulan,dubious,FAIL,90000000,120620254,303500000,178784452,239611401,602900903
1998,Out of Sight,men,FAIL,48000000,37562568,77562568,95351708,74617813,154077569
1998,Pi,men,FAIL,68000,3221152,4678513,135082,6398798,9293837
1998,Practical Magic,ok,PASS,60000000,46850558,68336997,119189635,93068348,135751029
1998,Primary Colors,ok,PASS,65000000,39017984,39017984,129122104,77508988,77508988
1998,Quest for Camelot,ok,PASS,40000000,22772500,38172500,79459757,45237433,75829439
1998,Rounders,notalk,FAIL,12000000,22921898,22921898,23837927,45534211,45534211
1998,Run Lola Run,notalk,FAIL,1750000,7267324,14533173,3476365,14436496,28870060
1998,Rush Hour,ok,PASS,35000000,141186864,245300000,69527287,280466846,487286957
1998,Rushmore,notalk,FAIL,10000000,17105219,19080435,19864939,33979413,37903168
1998,Safe Men,nowomen,FAIL,1000000,21210,21210,1986493,42134,42134
1998,Saving Private Ryan,nowomen,FAIL,65000000,216335085,485035085,129122104,429748329,963519245
1998,Shakespeare in Love,ok,PASS,26000000,100317794,279500000,51648842,199280687,555225049
1998,Six Days Seven Nights,notalk,FAIL,80000000,74339294,164800000,158919513,147674555,327374197
1998,Sliding Doors,ok,PASS,6000000,11911200,58809149,11918964,23661527,116824016
1998,Slums of Beverly Hills,ok,PASS,5000000,5502773,5502773,9932470,10931225,10931225
1998,Small Soldiers,notalk,FAIL,40000000,55143823,71743823,79459757,109542868,142518668
1998,Smoke Signals,ok,PASS,2000000,6719300,7756617,3972988,13347849,15408472
1998,Sphere,notalk,FAIL,73000000,37068294,50168294,145014056,73635941,99659011
1998,Star Trek: Insurrection,ok,PASS,70000000,70187658,117800000,139054574,139427356,234008983
1998,Stepmom,ok,PASS,50000000,91137662,159745279,99324696,181044411,317333025
1998,The Avengers,ok,PASS,60000000,23385416,48585416,119189635,46454987,96514633
1998,The Big Lebowski,notalk,FAIL,15000000,17498804,46189568,29797409,34761267,91755296
1998,The Faculty,dubious,FAIL,15000000,40283321,40283321,29797409,80022572,80022572
1998,The Man in the Iron Mask,notalk,FAIL,35000000,56968169,56968169,69527287,113166921,113166921
1998,The Mask of Zorro,notalk,FAIL,65000000,93828745,233700000,129122104,186390230,464243627
1998,The Negotiator,notalk,FAIL,50000000,44705766,49105766,99324696,88807732,97548305
1998,The Prince of Egypt,notalk,FAIL,60000000,101413188,218600000,119189635,201456681,434247570
1998,The Proposition,men,FAIL,20000000,1903434,5313608,39729878,3781160,10555450
1998,The Thin Red Line,notalk,FAIL,52000000,36400491,36400491,103297683,72309354,72309354
1998,The Truman Show,notalk,FAIL,60000000,125618201,248400000,119189635,249539792,493445088
1998,There&#39;s Something About Mary,ok,PASS,22000000,176484651,360099999,43702866,350585685,715336456
1998,Urban Legend,ok,PASS,14000000,38116707,72571864,27810914,75718607,144163566
1998,Vampires (John Carpenter&#39;s),nowomen,FAIL,20000000,20268825,20268825,39729878,40263898,40263898
1998,Velvet Goldmine,men,FAIL,9000000,1053788,4861972,17878445,2093343,9658277
1998,Wild Things,men,FAIL,20000000,29795299,55576699,39729878,59188181,110402774
1998,You&#39;ve Got Mail,ok,PASS,65000000,115821495,250800000,129122104,230078695,498212674
1997,A Simple Wish,ok,PASS,28000000,8165213,8165213,56482189,16471039,16471039
1997,Air Bud,notalk,FAIL,3000000,24646936,27788649,6051662,49718316,56055846
1997,Air Force One,notalk,FAIL,85000000,172956409,315268353,171463785,348891300,635965940
1997,Alien: Resurrection,ok,PASS,60000000,47795018,160700000,121033259,96413113,324167414
1997,Anastasia,ok,PASS,53000000,58403409,139801410,106912713,117812583,282010339
1997,As Good as It Gets,ok,PASS,50000000,148478011,314111923,100861049,299512961,633633165
1997,Austin Powers: International Man of Mystery,men,FAIL,18000000,53883989,67683989,36309978,108695914,136533563
1997,Batman &amp; Robin,men,FAIL,125000000,107325195,238317814,252152625,216498637,480739698
1997,Boogie Nights,dubious,FAIL,15000000,26410771,43111725,30258315,53276362,86965877
1997,Cats Don&#39;t Dance,ok,PASS,32000000,3588602,3588602,64551072,7239003,7239003
1997,Chasing Amy,ok,PASS,250000,12006514,15155095,504306,24219792,30571176
1997,Cinderella,ok,PASS,2900000,85000000,85000000,5849941,171463785,171463785
1997,Clockwatchers,ok,PASS,2000000,537948,539961,4034442,1085160,1089221
1997,Con Air,notalk,FAIL,80000000,101117573,224117573,161377680,203976491,452094673
1997,Conspiracy Theory,men,FAIL,80000000,76118990,142783718,161377680,153548824,288026313
1997,Contact,ok,PASS,90000000,100920329,165900000,181549889,203578606,334656963
1997,Eve&#39;s Bayou,ok,PASS,5000000,14843425,14843425,10086105,29942468,29942468
1997,Event Horizon,ok,PASS,60000000,26673242,26673242,121033259,53805824,53805824
1997,Fever Pitch,ok,PASS,40000000,42071069,50071069,80688840,84866643,101004411
1997,Flubber,men,FAIL,80000000,92993801,177993801,161377680,187589047,359052832
1997,G.I. Jane,ok,PASS,50000000,48169156,48169156,100861049,97167833,97167833
1997,Gattaca,notalk,FAIL,36000000,12532777,12532777,72619956,25281381,25281381
1997,George of the Jungle,ok,PASS,55000000,105263257,174463257,110947155,212339252,351930945
1997,Good Will Hunting,nowomen,FAIL,10000000,138433435,225933435,20172210,279250832,455757669
1997,Grosse Pointe Blank,ok,PASS,15000000,28084357,31070412,30258315,56652355,62675887
1997,Hercules,ok,PASS,70000000,99112101,250700000,141205470,199931011,505717303
1997,I Know What You Did Last Summer,ok,PASS,17000000,72250091,125250091,34292757,145744401,252657113
1997,In the Company of Men,notalk,FAIL,25000,2883661,2883661,50431,5816982,5816982
1997,Jackie Brown,ok,PASS,12000000,39673162,74727492,24206653,80029535,150741865
1997,Kiss the Girls,men,FAIL,27000000,60527873,60527873,54464966,122098096,122098096
1997,L.A. Confidential,notalk,FAIL,35000000,64604977,110604977,70602734,130322516,223114681
1997,Liar Liar,notalk,FAIL,45000000,181410615,302710615,90774945,365945301,610634207
1997,Men in Black,notalk,FAIL,90000000,250690539,587790539,181549889,505698219,1185703416
1997,Mononoke-hime,ok,PASS,20000000,2374107,150350000,40344421,4789099,303289176
1997,Mortal Kombat: Annihilation,ok,PASS,30000000,35927406,51327406,60516630,72473517,103538720
1997,Must love Dogs,men,FAIL,35000000,43894863,58894863,70602734,88545640,118803955
1997,My Best Friend&#39;s Wedding,men,FAIL,46000000,126813153,298923419,92792166,255810154,602994596
1997,Orgazmo,notalk,FAIL,1000000,582024,627287,2017221,1174070,1265377
1997,Scream 2,ok,PASS,24000000,101363301,101363301,48413304,204472179,204472179
1997,Selena,ok,PASS,20000000,35450113,35450113,40344421,71510713,71510713
1997,Smilla&#39;s Sense of Snow,ok,PASS,35000000,2221994,2221994,70602734,4482252,4482252
1997,Spawn,ok,PASS,40000000,54979992,87949859,80688840,110906795,177414301
1997,Starship Troopers,ok,PASS,100000000,54768952,121100000,201722099,110481079,244285462
1997,The Devil&#39;s Advocate,ok,PASS,57000000,61007424,153007424,114981596,123065457,308649788
1997,The Fifth Element,notalk,FAIL,95000000,63570862,263900000,191635995,128236478,532344620
1997,The Game,notalk,FAIL,50000000,48265581,48265581,100861049,97362343,97362343
1997,The Lost World: Jurassic Park,dubious,FAIL,75000000,229086679,786686679,151291574,462118458,1586920884
1997,The Peacemaker,dubious,FAIL,50000000,41263140,62967368,100861049,83236872,127019097
1997,The Postman,notalk,FAIL,80000000,17650704,17650704,161377680,35605371,35605371
1997,Titanic,ok,PASS,200000000,658672302,2185672302,403444199,1328687595,4408984052
1997,Volcano,ok,PASS,90000000,47546796,120100000,181549889,95912395,242268242
1996,August,dubious,FAIL,3400000,12636,12636,7018890,26086,26086
1996,Bound,ok,PASS,4500000,3802260,7011317,9289706,7849306,14474017
1996,Broken Arrow,nowomen,FAIL,65000000,70645997,148345997,134184651,145840130,306242398
1996,Chain Reaction,notalk,FAIL,55000000,21226204,60209334,113540859,43818935,124294899
1996,DragonHeart,men,FAIL,57000000,51364680,104364680,117669617,106036179,215448279
1996,Emma,ok,PASS,5900000,22231658,37831658,12179837,45894574,78098890
1996,Escape from L.A.,notalk,FAIL,50000000,25426861,25426861,103218962,52490684,52490684
1996,Eye for an Eye,ok,PASS,20000000,26792700,26792700,41287586,55310293,55310293
1996,Fargo,ok,PASS,7000000,24567751,51204567,14450654,50717155,105705646
1996,Freeway,ok,PASS,3000000,295493,295493,6193138,610010,610010
1996,From Dusk Till Dawn,notalk,FAIL,20000000,25728961,25728961,41287586,53114333,53114333
1996,Hamlet,notalk,FAIL,2000000,1577287,2419669,4128759,3256118,4995115
1996,Harriet the Spy,ok,PASS,13000000,26570048,26570048,26836930,54850655,54850655
1996,Independence Day,ok,PASS,75000000,306169255,817400878,154828443,632049456,1687425410
1996,Jingle All the Way,notalk,FAIL,60000000,60592389,129832389,123862755,125085670,268023289
1996,Kingpin,notalk,FAIL,25000000,25023424,32223424,51609481,51657838,66521368
1996,Love and Other Catastrophes,ok,PASS,250000,212285,743216,516094,438236,1534279
1996,Mars Attacks!,ok,PASS,80000000,37771017,101371017,165150340,77973704,209268224
1996,Mission: Impossible,notalk,FAIL,80000000,180981886,457697994,165150340,373615249,944862241
1996,Romeo + Juliet,dubious,FAIL,14500000,46338728,147542381,29933498,95660709,304583429
1996,Scream,ok,PASS,15000000,103046663,173046663,30965689,212727393,357233939
1996,Secrets &amp; Lies,ok,PASS,4500000,13417292,13417292,9289706,27698378,27698378
1996,Set It Off,ok,PASS,9000000,36049108,36049108,18579413,74419031,74419031
1996,Space Jam,notalk,FAIL,80000000,90463534,250200000,165150340,186751043,516507688
1996,Spy Hard,notalk,FAIL,18000000,26936265,26936265,37158827,55606666,55606666
1996,Star Trek: First Contact,ok,PASS,46000000,92027888,150000000,94961446,189980461,309656887
1996,Striptease,dubious,FAIL,50000000,33109743,113309743,103218962,68351066,233914282
1996,That Thing You Do!,ok,PASS,2500000,25857416,34557416,5160948,53379513,71339612
1996,The Cable Guy,notalk,FAIL,47000000,60240295,102825796,97025825,124358814,212271440
1996,The Craft,ok,PASS,15000000,24769466,55669466,30965689,51133571,114922890
1996,The English Patient,ok,PASS,35000000,78716374,231716374,72253273,162500449,478350474
1996,The Fan,notalk,FAIL,55000000,18582965,18582965,113540859,38362288,38362288
1996,The First Wives Club,ok,PASS,30000000,105489203,181489203,61931378,217769721,374662545
1996,The Glimmer Man,notalk,FAIL,45000000,20404841,36404841,92897067,42123330,75153398
1996,The Hunchback of Notre Dame,notalk,FAIL,100000000,100138851,325500000,206437925,206724566,671955444
1996,The Long Kiss Goodnight,notalk,FAIL,65000000,33447612,33447612,134184651,69048556,69048556
1996,The Mirror Has Two Faces,ok,PASS,42000000,41267469,41267469,86703929,85191707,85191707
1996,The Rock,notalk,FAIL,75000000,134069511,336069511,154828443,276770316,693774925
1996,Trainspotting,men,FAIL,3100000,16501785,24000785,6399575,34065942,49546722
1996,Twister,ok,PASS,88000000,241888385,495900000,181665374,499349362,1023725669
1996,Walking and Talking,ok,PASS,1000000,1287480,1615787,2064379,2657847,3335597
1996,When the Cat&#39;s Away,ok,PASS,300000,1652472,2525984,619313,3411328,5214589
1995,Apollo 13,ok,PASS,65000000,172070496,334100000,138125224,365650396,709963652
1995,Assassins,notalk,FAIL,50000000,30306268,83306268,106250172,64400924,177026106
1995,Batman Forever,notalk,FAIL,100000000,184031112,336529144,212500345,391066746,715125590
1995,Before Sunrise,nowomen,FAIL,2500000,5274005,5274005,5312509,11207279,11207279
1995,Braveheart,men,FAIL,72000000,75545647,209000000,153000248,160534760,444125721
1995,Casino,men,FAIL,52000000,42438300,110400000,110500179,90181533,234600380
1995,Casper,ok,PASS,55000000,100328194,282300000,116875189,213197758,599888473
1995,Clueless,ok,PASS,13700000,56598476,56598476,29112548,120271956,120271956
1995,Congo,nowomen,FAIL,50000000,81022333,152022333,106250172,172172736,323047982
1995,Copycat,dubious,FAIL,20000000,32051917,32051917,42500069,68110434,68110434
1995,Die Hard: With a Vengeance,notalk,FAIL,90000000,100012499,364480746,191250310,212526905,774522841
1995,Four rooms,notalk,FAIL,4000000,4301000,4301000,8500014,9139639,9139639
1995,Home for the holidays,ok,PASS,20000000,17468887,22119269,42500069,37121446,47003523
1995,Jumanji,ok,PASS,65000000,100458310,262758310,138125224,213474255,558362313
1995,Mallrats,notalk,FAIL,6100000,2108367,2108367,12962521,4480287,4480287
1995,Mortal Kombat,notalk,FAIL,20000000,70433227,122133227,42500069,149670851,259533528
1995,Outbreak,ok,PASS,50000000,67823573,67823573,106250172,144125326,144125326
1995,Pocahontas,ok,PASS,55000000,141579773,347100000,116875189,300857505,737588697
1995,Pride and Prejudice,ok,PASS,28000000,38372662,120918508,59500097,81542038,256952246
1995,Sabrina,ok,PASS,58000000,53458319,87100000,123250201,113599112,185087800
1995,Safe,ok,PASS,33000000,17142080,41495213,70125114,36426979,88177470
1995,Se7en,notalk,FAIL,30000000,100125643,328125643,63750104,212767336,697268121
1995,Sense and Sensibility,ok,PASS,16500000,42993774,134993774,35062557,91361917,286862236
1995,Showgirls,ok,PASS,40000000,20350754,37750754,85000137,43245423,80220482
1995,Species,dubious,FAIL,35000000,60054449,113354449,74375121,127615911,240878595
1995,Tank Girl,ok,PASS,25000000,4064333,4064333,53125086,8636722,8636722
1995,The American President,ok,PASS,62000000,60022813,107822813,131750213,127548684,229123850
1995,The Bridges of Madison County,ok,PASS,22000000,71516617,175516617,46750076,151973058,372973415
1995,The Incredibly True Adventures of Two Girls in Love,ok,PASS,250000,2210408,2477155,531251,4697124,5263963
1995,The Net,ok,PASS,22000000,50621733,110521733,46750076,107571356,234859063
1995,The Quick and the Dead,notalk,FAIL,32000000,18552460,18552460,68000111,39424042,39424042
1995,The Usual Suspects,notalk,FAIL,6000000,23341568,34449356,12750021,49600913,73205001
1995,Toy Story,notalk,FAIL,30000000,191780865,364530148,63750104,407534999,774627821
1995,Twelve Monkeys,notalk,FAIL,29000000,57141459,168841459,61625100,121425798,358788682
1995,Waterworld,nowomen,FAIL,175000000,88246220,264246220,371875603,187523521,561524128
1995,Welcome to the Dollhouse,ok,PASS,800000,4198137,5034794,1700003,8921056,10698955
1994,Ace Ventura: Pet Detective,men,FAIL,12000000,72217396,107217396,26215367,157767129,234228616
1994,Beverly Hills Cop III,nowomen,FAIL,50000000,42586861,119180938,109230697,93035850,260364337
1994,Clerks.,notalk,FAIL,27000,3073428,3894240,58985,6714253,8507412
1994,Crooklyn,ok,PASS,14000000,13024170,13024170,30584595,28452783,28452783
1994,Dumb &amp; Dumber,men,FAIL,16000000,127175374,246400000,34953823,277829094,538288873
1994,Ed Wood,ok,PASS,18000000,5828466,5828466,39323051,12732948,12732948
1994,Forrest Gump,notalk,FAIL,55000000,329694499,679400525,120153766,720255196,1484227853
1994,Legends of the Fall,ok,PASS,30000000,66502573,160502573,65538418,145282447,350636157
1994,Little Women,ok,PASS,15000000,50003303,50003303,32769208,109237912,109237912
1994,Naked Gun 33 1/3: The Final Insult,men,FAIL,30000000,51041856,51041856,65538418,111506749,111506749
1994,Police Academy: Mission to Moscow,notalk,FAIL,10000000,126247,126247,21846139,275801,275801
1994,Priest,ok,PASS,60000000,29136626,84154026,131076836,63652280,183844058
1994,Pulp Fiction,ok,PASS,8000000,107928762,212928762,17476912,235782677,465167140
1994,Speed,ok,PASS,30000000,121248145,283200000,65538418,264880386,618682666
1994,Stargate,notalk,FAIL,55000000,71565669,196565669,120153766,156343358,429420099
1994,Street Fighter,ok,PASS,35000000,33423000,99423000,76461487,73016351,217200870
1994,The Client,ok,PASS,45000000,92115211,117615211,98307626,201236173,256943828
1994,The Hudsucker Proxy,notalk,FAIL,40000000,2816518,14938149,87384557,6153005,32634088
1994,The Lion King,notalk,FAIL,79300000,422780140,952880140,173239885,923611383,2081675228
1994,The Mask,notalk,FAIL,18000000,119920129,351620129,39323051,261979184,768154232
1994,The Santa Clause,notalk,FAIL,22000000,144833357,189800000,48061506,316404969,414639724
1994,The Shadow,nowomen,FAIL,40000000,31835600,31835600,87384557,69548496,69548496
1994,The Shawshank Redemption,nowomen,FAIL,25000000,28241469,28241469,54615348,61696707,61696707
1994,The Specialist,notalk,FAIL,45000000,57362581,57362581,98307626,125315094,125315094
1994,Timecop,notalk,FAIL,28000000,44853581,102053581,61169191,97987758,222947675
1994,True Lies,notalk,FAIL,100000000,146282411,365300000,218461393,319570592,798039470
1993,Cliffhanger,notalk,FAIL,65000000,84049211,255000000,145685662,188381000,571536058
1993,Cool Runnings,notalk,FAIL,14000000,68856263,155056263,31378451,154328773,347530374
1993,Dazed and Confused,ok,PASS,6900000,7950889,7950889,15465093,17820470,17820470
1993,Gettysburg,nowomen,FAIL,25000000,10731997,10731997,56032947,24053817,24053817
1993,Groundhog Day,men,FAIL,14600000,70906973,70906973,32723241,158925066,158925066
1993,Hocus Pocus,ok,PASS,28000000,39360491,39360491,62756900,88219372,88219372
1993,Jurassic Park,ok,PASS,63000000,395708305,1035626872,141203026,886908097,2321169020
1993,Mrs. Doubtfire,ok,PASS,25000000,219195051,441286003,56032947,491285785,989062206
1993,Pieces of April,ok,PASS,300000,2528664,3590570,672396,5667540,8047609
1993,Schindler&#39;s List,ok,PASS,25000000,96067179,321365567,56032947,215317085,720282390
1993,Super Mario Bros.,dubious,FAIL,42000000,20844907,20844907,94135351,46720063,46720063
1993,The Age of Innocence,ok,PASS,34000000,32014993,32014993,76204808,71755775,71755775
1993,The Fugitive,men,FAIL,44000000,183875760,353715317,98617987,412124027,792788463
1993,The Princess and the Cobbler,nowomen,FAIL,24000000,669276,669276,53791629,1500060,1500060
1993,The Remains of the Day,nowomen,FAIL,15000000,22954968,63954968,33619769,51449381,143343414
1993,Tombstone,ok,PASS,25000000,56505065,56505065,56032947,126645812,126645812
1992,A Few Good Men,notalk,FAIL,33000000,141340178,236500000,76160128,326196546,545814248
1992,A League of Their Own,ok,PASS,40000000,107533925,132440066,92315306,248175680,305656132
1992,Aladdin,nowomen,FAIL,28000000,217350219,504050219,64620715,501618801,1163288759
1992,Alien 3,nowomen,FAIL,55000000,54927174,158500000,126933546,126765473,365799401
1992,Army of Darkness,men,FAIL,11000000,11502976,21502976,25386710,26547518,49626346
1992,Batman Returns,nowomen,FAIL,80000000,162833635,266824291,184630613,375800923,615799154
1992,Buffy the Vampire Slayer,ok,PASS,7000000,14231669,14231669,16155179,32845022,32845022
1992,Death Becomes Her,ok,PASS,55000000,58422650,149022650,126933546,134832620,343926790
1992,El Mariachi,nowomen,FAIL,7000,2040920,2041928,16155,4710204,4712531
1992,Glengarry Glen Ross,nowomen,FAIL,12500000,10725228,10725228,28848533,24752568,24752568
1992,Hero,notalk,FAIL,42000000,19487173,66787173,96931072,44974109,154136958
1992,Home Alone 2: Lost in New York,notalk,FAIL,20000000,173585516,358994850,46157654,400615002,828517989
1992,Malcolm X,dubious,FAIL,35000000,48169910,48169910,80775893,111170500,111170500
1992,My Cousin Vinny,notalk,FAIL,11000000,52929168,52929168,25386710,122154309,122154309
1992,Reservoir Dogs,nowomen,FAIL,1200000,2832029,2832029,2769460,6535991,6535991
1992,The Crying Game,men,FAIL,4000000,62546695,62546695,9231531,144350432,144350432
1992,The Mighty Ducks,notalk,FAIL,10000000,50752337,50752337,23078826,117130438,117130438
1992,The Muppet Christmas Carol,notalk,FAIL,12000000,27281507,27281507,27694592,62962517,62962517
1992,The Player,ok,PASS,8000000,21706101,28876702,18463061,50095134,66644039
1992,Wayne&#39;s World,notalk,FAIL,20000000,121697323,183097323,46157654,280863141,422567136
1991,Beauty and the Beast,ok,PASS,20000000,218951625,451421625,47561362,520681876,1073511370
1991,Bill &amp; Ted&#39;s Bogus Journey,notalk,FAIL,20000000,37537675,37537675,47561362,89267148,89267148
1991,Hook,men,FAIL,70000000,119654823,300854823,166464768,284547318,715453259
1991,Hudson Hawk,ok,PASS,65000000,17218916,17218916,154574427,40947756,40947756
1991,Robin Hood: Prince of Thieves,dubious,FAIL,50000000,165493908,390500000,118903405,393555785,928635597
1991,Slacker,ok,PASS,23000,1227508,1227508,54695,2919097,2919097
1991,Star Trek VI: The Undiscovered Country,men,FAIL,27000000,74888996,96900000,64207839,178091133,230434799
1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,ok,PASS,25000000,78656813,78656813,59451703,187051259,187051259
1991,Terminator 2: Judgement Day,dubious,FAIL,100000000,204859496,516816151,237806811,487169834,1229024005
1991,The Addams Family,ok,PASS,30000000,113502246,191502246,71342043,269916071,455405383
1991,The Naked Gun 2 1/2: The Smell of Fear,notalk,FAIL,23000000,86930411,86930411,54695566,206726438,206726438
1991,The Silence of the Lambs,ok,PASS,20000000,130726716,275726716,47561362,310877035,655696909
1991,White Fang,notalk,FAIL,14000000,34729091,34729091,33292953,82588144,82588144
1990,Back to the Future Part III,notalk,FAIL,40000000,87666629,243700000,99133432,217267346,603970436
1990,Child&#39;s Play 2,ok,PASS,13000000,26904572,34166572,32218365,66678564,84676238
1990,Dark Angel (I Come in Peace),nowomen,FAIL,7000000,4372561,4372561,17348351,10836675,10836675
1990,Die Hard 2,dubious,FAIL,70000000,117323878,239814025,173483506,290767967,594339685
